mjd,forced_mag,forced_mag_uncert,forced_uJy,forced_uJy_uncert,forced_mag_sigma_limit
60304.26658787616,,,2.944966811751781,22.23270330864504,18.77681957419133
60305.22987911458,,,24.90187653660045,85.84928231376655,17.31243218979664
60306.27981987269,,,-16.317663405679284,27.180186812631387,18.556547894524552
60307.22493193287,,,-5.518651956918108,28.76941607895549,18.494801469301382
60308.22298921296,,,13.392927906499663,18.7596437050482,18.959184773056705
60309.220488506944,,,13.12688239597754,18.362427718730945,18.98225198087731
60311.24784130787,,,-10.69666604525002,14.01477946102311,19.27298703034313
60311.25777926505,,,-10.641170976027682,5.432699661778533,20.284024277950724
60332.18964436921,,,1.741395623119108,23.89360586720594,18.695398233899432
60336.17850301505,,,77.51593887023355,31.57420665968586,18.39519900484476
60336.24391751157,,,7.745649017050558,22.84819103865294,18.74389216885197
60336.25912081597,,,-28.473006514070317,8.478892445130493,19.811690639625738
60338.19448412037,,,-0.1096467336301895,7.8559607827183395,19.89217312096862
60339.17087066551,,,-23.5160445902794,28.874901422141,18.49002648846796
60339.21624221065,,,3.989673008248047,14.639884268267522,19.226792361404613
60340.16326317129,,,-21.436351685600037,25.147169672457835,18.643699196168026
60340.17689574074,,,-9.904736838384563,8.241500562503314,19.84119303483022
60344.269890891206,,,-1.912496923594241,12.53149632454154,19.38093704527025
60344.280661568286,,,5.4166500313618045,6.743242399019078,20.047857425726782
60345.2440659838,,,-8.451817553701588,6.097000512779606,20.15107332678832
60346.20501407986,,,3.998187762647597,13.948716305584645,19.2651247361906
60347.20117064236,,,-13.750933753003196,14.1207777123447,19.252357986773248
60348.17640192129,,,-33.415968381501315,15.812855822617571,19.130319715759203
60351.15919368634,,,-17.739945390409396,14.019234061644635,19.258684455520505
60351.16299858796,,,-1.9784643856272048,5.606387341527018,20.24915134693507
60352.28368870949,,,0.3400011944655826,18.883594524834248,18.940390696073838
60353.17141917245,,,-7.083789570225748,16.043570101049397,19.11526010243559
60360.1185105787,,,108.5181785076049,47.273905476726064,17.95535036021182
60361.11865298611,,,-35.96876063955456,18.179814442300856,18.993124278234312
60361.13563146412,,,17.627971200551894,8.817254884594753,19.769352983846836
60362.09845533565,,,-8.27323940884757,27.915647844275775,18.527454828373838
60362.11712134838,,,7.950629260292952,8.634112168240247,19.79192255333892
60363.105351261576,,,-4.86903024569257,20.13864267932844,18.88351796971505
60363.23802589699,,,4.060009720314856,14.200614948128983,19.25990564459897
60365.20967351852,,,-10.200542261755404,19.075927223871386,18.94222314663592
60366.07051914352,,,-100.9567827084434,64.91567508723166,17.616383259181397
60367.09390683449,,,-5.599884927347914,59.42999440981842,17.712170027270865
60367.11442373264,,,-15.120740311588255,21.27268271564599,18.821545953404712
60373.17783582176,,,6.24070583655474,14.090342057167542,19.26113460820244
60374.20725723379,,,22.920097713788127,12.397512984387594,19.397230106090166
60374.21448127893,,,-5.103770639098667,4.154802990408282,20.565891023528124
60381.65624098379,,,1.9217987450624203,5.510723416467296,20.28948076254262
60387.102675584494,,,-6.150526795592429,16.76722660225923,19.074755318494518
60388.05755761574,,,-14.275195661487944,11.317574041497716,19.502464130879808
60394.64974661458,,,-22.39997732671792,17.824526004137994,19.015643977457263
60394.65710030092,,,-7.013130223393695,15.38801312361552,19.176774780725356
60395.65233633102,,,21.452404125380987,26.094879617615444,18.606364680689676
60411.61881033565,,,-1.7188033197972925,2.665630933952632,21.076108810483664
60415.04646264468,,,-38.69206771946352,15.780513923241362,19.13741797371899
60416.04438667245,,,-0.0226867661379132,18.031996314609813,18.994272733423145
60417.02192681713,,,3.517925926951819,14.13318842026263,19.26068463073921
60418.99319872685,,,57.70716232404363,51.23679359218336,17.85891426673071
60419.98930880787,,,73.19689188313126,61.466465599233445,17.67177931431314
60421.087077523145,,,-29.76175947738537,26.15655135935786,18.59802178464464
60421.983570052085,,,133.59883921241394,70.44007826679815,17.52268257862911
60426.01546440972,,,0.4164266095206611,28.06282025727122,18.5222553464588
60426.57016693287,,,13.743602868762697,25.697101188008915,18.62209432656175
60426.57683692708,,,7.99914136989875,14.153360226291833,19.26674779926247
60427.01240129051,,,6.871208680465681,20.349049621963605,18.86752963867796
60427.02810607639,,,10.778333975032025,12.162810527156664,19.42607506002152
60427.57549042824,,,2.3398727758401754,13.79544291416003,19.292125764765736
60427.58372926505,,,11.2364594517423,12.58362700538253,19.39282459449686
60428.59735409722,,,2.3468194551593067,9.020623148733288,19.74404831902944
60442.00824375,,,-1.2813891591467146,5.961908452710363,20.184489610247127
60442.03534744792,,,-2.158587646049604,3.7363358538880034,20.674067585539763
60444.02655996528,,,0.3143315722836944,9.839642421369746,19.650858396479386
60444.96658530671,,,21.342351034379305,13.030781347778158,19.34891720291683
60445.96043811921,,,-6.995704499894468,12.1209747600115,19.42888177705738
60445.97715528357,,,4.739024975298074,12.000727049364183,19.43986707157769
60446.97359585648,,,5.111334920452092,4.1518071958526095,20.564535621909364
60448.97041905093,,,0.5220807624992204,6.536404722410202,20.08717459979187
60450.50817278357,,,30.423631792289942,18.196668407685724,18.9958274019919
60452.97021625,,,70.34517215341428,27.422751059109345,18.55070270380137
60453.49125252315,,,-43.23587916816083,39.06454444113993,18.16731668889411
60453.97072447917,,,-78.37748190224454,23.11602827308362,18.735094124011
60457.95587859954,,,-6.985595700781744,6.601790920996524,20.07686895164456
60457.97935561343,,,-3.08140920201761,3.8438045102187983,20.6448691350239
60458.96304280671,,,-7.315264861652507,4.109758343612572,20.575211144848254
60459.95037064237,,,-11.79915214664457,8.114260965897603,19.857624133698412
60460.9501782581,,,6.763861952061064,8.062949661262293,19.86450117925501
60460.96035516204,,,-6.485088275387875,4.535399942175619,20.472312089802656
60461.94709502893,,,-22.45964474380053,9.811358439095262,19.654727838300637
60461.957137864585,,,11.117340593053305,9.20574512964209,19.72284698884652
60464.955244756944,,,-13.3292045725265,8.199937319179254,19.846728504709027
60464.962016568286,,,-3.2809081631131405,4.243284087299069,20.5424397561764
60465.97813565394,,,-2.3342188169583498,4.264933471872146,20.537286991551845
60466.95471993634,,,-2.155040637287726,9.037722314018222,19.722770064661777
60468.94373059607,,,-11.144741736998164,7.567902295556616,19.93229327093425
60468.95043471643,,,-3.4096386267457697,4.876917147537624,20.39603993567828
60469.95569332176,,,0.3644055528419214,3.791268780143981,20.659971560098157
60471.95192896991,,,6.515765767896982,4.316277556821508,20.5238692633092
60472.9108830787,,,9.349548419125806,6.48076431618653,20.09649559950315
60475.92175640625,,,-21.408381078419414,11.965498364169884,19.443141839619297
60480.94545695024,,,15.3797363427678,35.52880424191674,18.271492563945845
60481.93273216435,,,-2.422572862423957,15.565247988415436,19.161241015566567
60482.92017859375,,,22.55908493003014,25.226431671649,18.640218874117892
60483.966364994216,,,16.646108798400782,15.90041754143725,19.137576458009832
60484.9273539757,,,-0.8151016345832166,10.483842748380626,19.58430918196791
60490.022466284725,,,-20.07107665308101,8.776941400620826,19.77292695782816
60490.99406494213,,,13.664304109400044,8.193531383219879,19.846520528662232
60492.98311944444,,,11.401605172408091,9.071591297499062,19.738574559466187
60493.04495272569,,,-7.661792208123455,9.997969454971209,19.63331646845484
60495.97020645255,,,1.6542330949265078,8.891254637001753,19.760058393646528
60499.95628729167,,,-2.5480034564291323,14.10677968482122,19.25202777560373
60504.91758573496,,,-5.670103319559332,23.41071145975872,18.718057818428875
60507.89043131366,,,-38.382374390035785,32.04033884577652,18.38052357350725
60507.9338936632,,,23.35247641026673,39.17360729673753,18.16358034548677
60509.89322662037,,,21.56735725899541,16.771859620296702,19.07953868470952
60519.9190627257,,,-18.75440047727041,8.912430909233542,19.75629931071087
60520.90147512153,,,-12.494311148423169,8.049454337699945,19.86598652613901
60522.949234241896,,,2.6764625530533865,9.848787025541109,19.648757519314103
60523.95017670718,,,8.553137076886573,9.74213319516462,19.66085687302448
60530.87527337963,,,6.262187840875803,11.879441455387868,19.44870009692509
60538.86873851852,,,23.470507686927743,15.756907337559426,19.147411275970484
60538.87522525463,,,19.497487457584864,18.356457240697168,18.98212448688955
60555.85272407407,,,-0.7099823945555107,20.20997662889505,18.878764048818358
60559.84892851852,,,33.100916083920346,20.27779344728381,18.875193185848357
60663.27116386574,,,-41.5434169965264,79.15705853308049,17.396746786070675
60664.27972085648,,,6.400807912968499,17.39807344006309,19.03906575535286
60671.23011311342,,,-15.645224408203816,13.54725175126054,19.30642368520408
60674.270302488425,,,-3.06236517957119,7.455606312851306,19.95799189218476
60684.22511850695,,,-2.105728270093196,10.287758361167182,19.60173317015685
60686.21861064815,,,-4.752473045180325,17.95299129138451,19.005922205503804
60691.22678478009,,,-0.4963939172386177,18.335338430494208,18.983965463903687
60694.24161001157,,,16.493278734714373,16.295280115832917,19.11064116324638
60694.25139439236,,,-4.905303686516062,14.631397791966965,19.226326598877492
60700.18290633102,,,6.525852021714407,11.960281388718268,19.44125348305782
60700.20255869792,,,-17.69656987338967,11.801124442204497,19.454880619802505
60702.16430024884,,,0.0113200127806719,11.407452032049916,19.4917096743906
60704.20191693287,,,9.054512711269467,10.407814317052583,19.5903357881831
60709.15602807292,,,0.4357603732561443,12.449469494163582,19.39748809864978
60709.17893548611,,,-3.694959844964223,11.8236784425888,19.45380003357872
60710.73630391782,,,-103.4897271035153,87.21606029547593,17.268483996457224
60710.763211226855,,,18.820190004754263,14.75391643985124,19.196030298382457
60712.241282511575,,,-7.740710862714654,10.135351016844416,19.61943696780545
60712.267829375,,,-6.310877584920417,9.942569813334831,19.64002385513692
60714.28605973959,,,-0.9087008651393064,9.870326236394428,19.64805772719316
60717.15607841435,,,0.9418152187152994,18.970060171745363,18.94720921205809
60721.12279555556,,,4.370482680878154,22.909773797879154,18.74332939806432
60721.724420862265,,,13.041433317876283,22.636893577300786,18.75881137695824
60722.69857788773,,,-14.128215018112414,21.94824036760809,18.79068217544445
60723.22794105324,,,11.4103363176005,14.705349581124723,19.221502737507915
60725.69035505208,,,3.997446861497296,16.229735201710785,19.11606955396108
60728.12534275463,,,-7.725998699663013,9.502279522233016,19.687504581567637
60728.69693512153,,,-0.2663053107915321,10.209220830925451,19.612280401489187
60729.70272666088,,,0.8202257764277796,6.687139626460028,20.067192075970123
60730.6766937037,,,-2.95388984016637,8.573936046452719,19.79843888605121
60732.18280178819,,,5.043125244217045,9.139739680457634,19.729462658286764
60733.10377134838,,,2.5205965628251006,10.712746153780486,19.559559718708925
60748.62753744213,,,19.84466063746739,41.41654574356921,18.104703226195745
