mjd,forced_mag,forced_mag_uncert,forced_uJy,forced_uJy_uncert,forced_mag_sigma_limit,ra,dec
60404.91391516783,,,5.746731845299163,3.809165262743883,20.688957515823404,201.2678376373673,70.86651319173217
60406.967337974536,,,-2.679697921503062,4.399413190841503,20.53393477401176,201.2678376373673,70.86651319173217
60411.902284375,,,-15.31997465854312,9.170192337212606,19.73520334657557,201.2678376373673,70.86651319173217
60415.93885012731,,,-14.219782150549417,10.08618603608152,19.632762874174333,201.2678376373673,70.86651319173217
60415.986238460646,,,12.47252051491662,9.334341941361536,19.715549760415666,201.2678376373673,70.86651319173217
60416.03365744213,,,-6.521911804678012,8.875451736356663,19.76992450622577,201.2678376373673,70.86651319173217
60442.0472492419,,,-17.438504595233834,4.55715729635859,20.484834330417428,201.2678376373673,70.86651319173217
60442.05260201968,,,-6.596778175830647,4.530592322550617,20.491161093163853,201.2678376373673,70.86651319173217
60442.88754223959,,,-40.454393679232645,7.219078965718856,19.991299402149,201.2678376373673,70.86651319173217
60442.93465958912,,,-20.148909677771684,6.635265655256769,20.08204619560443,201.2678376373673,70.86651319173217
60474.91118264468,,,4.134047056222621,6.434338105266832,20.102083521906405,201.2678376373673,70.86651319173217
60476.92239289931,,,10.03889246906675,11.85106511561073,19.452472196906328,201.2678376373673,70.86651319173217
60476.9257158912,,,14.372972989626186,6.830711098638255,20.039022194821744,201.2678376373673,70.86651319173217
60478.97873018518,,,-12.179861797006533,13.634205993359144,19.30278172042568,201.2678376373673,70.86651319173217
60479.93895984954,,,-16.773988839044364,15.966490005624497,19.13128563527822,201.2678376373673,70.86651319173217
60481.96626824074,,,4.084958881573995,17.203489946933242,19.052837278722407,201.2678376373673,70.86651319173217
60482.94969178241,,,22.77571759368305,31.806958616234827,18.38847273837456,201.2678376373673,70.86651319173217
60483.99994657986,,,-33.22554376838124,24.756578261880616,18.65936093177107,201.2678376373673,70.86651319173217
60485.030203350696,,,14.561626298779409,20.70814787369873,18.851882804707863,201.2678376373673,70.86651319173217
60487.9778666956,,,13.239895586036564,9.41424134639182,19.697806895913438,201.2678376373673,70.86651319173217
60489.98841568287,,,2.253161824154453,9.44118310333986,19.69237858188024,201.2678376373673,70.86651319173217
60490.04572659722,,,-4.422670877657104,9.239801821423518,19.71680766173785,201.2678376373673,70.86651319173217
60491.99954714699,,,-4.51244642825477,10.73928902316144,19.5568712012066,201.2678376373673,70.86651319173217
60493.03105682292,,,25.508022847873328,10.378142909214157,19.59280378741532,201.2678376373673,70.86651319173217
60495.919089131945,,,30.819662255465577,9.590937601300896,19.67585940866552,201.2678376373673,70.86651319173217
60496.959588559024,,,32.105494239775105,10.178090233876135,19.61061002208966,201.2678376373673,70.86651319173217
60497.96558966435,,,61.0095815724595,13.692520583662718,19.29060881116057,201.2678376373673,70.86651319173217
60500.93621334491,19.552725908528156,0.1861896062791244,54.8162897105181,9.400279141614732,19.699774520211648,201.2678376373673,70.86651319173217
60502.96790967014,19.091214726333085,0.1901141951781375,83.85213202677633,14.682646230621748,19.217297992554386,201.2678376373673,70.86651319173217
60505.92384895255,,,72.76524184131617,19.93269059342865,18.88860723123992,201.2678376373673,70.86651319173217
60508.92772734375,19.04001844206393,0.2000873922386837,87.9007586084622,16.198993354640216,19.11682643309147,201.2678376373673,70.86651319173217
60512.93266302083,18.565813598899076,0.188259103249678,136.042486294062,23.588820526881275,18.711423383007336,201.2678376373673,70.86651319173217
60513.975370416665,18.72301594881951,0.2011437832599904,117.70465005400932,21.805995337910744,18.79668272031961,201.2678376373673,70.86651319173217
60523.94676758681,18.11250775636528,0.0577371743753847,206.53654010426155,10.983180056655575,19.53199766638098,201.2678376373673,70.86651319173217
60528.949664994216,17.88116523344024,0.0538433693371564,255.58414351938623,12.674820436056816,19.37549452093589,201.2678376373673,70.86651319173217
60529.87880969908,17.88731408803143,0.0601480158574753,254.14078367373284,14.07898513418754,19.266795765237195,201.2678376373673,70.86651319173217
60553.893452743054,17.121170718602663,0.0473243897067812,514.6733875378169,22.433261280970974,18.75591940680867,201.2678376373673,70.86651319173217
60619.25801426505,16.110744659532145,0.0190910359657797,1305.2753491194633,22.95130117802112,18.734777320678127,201.2678376373673,70.86651319173217
60645.25322695602,16.17944148292438,0.016603003140517,1225.2463201055514,18.736382199902,18.95279277349012,201.2678376373673,70.86651319173217
60647.28106846644,16.18145883694443,0.0165606231809745,1222.971862760102,18.653864623236355,18.96248958764041,201.2678376373673,70.86651319173217
60651.23744271412,16.223988022262915,0.0324996085913475,1175.9931474372518,35.20129183343547,18.26691151722603,201.2678376373673,70.86651319173217
60652.26240407986,16.238580828666684,0.0140259059355854,1160.2929902808853,14.989055599397894,19.198242850315445,201.2678376373673,70.86651319173217
60653.19238110533,16.27436550599744,0.0145406317499542,1122.6743429380144,15.035322690947842,19.19407143706661,201.2678376373673,70.86651319173217
60655.24671610532,16.210287951650848,0.0150281326261998,1190.92611672841,16.484110552605827,19.09668231902456,201.2678376373673,70.86651319173217
60662.14048849537,16.295639336858983,0.0374002024650076,1100.890857947665,37.92223267371927,18.195086254011454,201.2678376373673,70.86651319173217
60664.20103828125,16.275817147275145,0.0386359805537161,1121.1743179606826,39.897047695581705,18.13697290344452,201.2678376373673,70.86651319173217
60671.11637560764,16.349575839901,0.0205276282121708,1047.5377053720915,19.80542277200676,18.89327091565356,201.2678376373673,70.86651319173217
60671.27757122685,16.323712830746526,0.0132168861831603,1072.790373270861,13.059293960884066,19.348008083985587,201.2678376373673,70.86651319173217
60673.21427964699,16.335507217895902,0.0172353331603817,1061.1996860864667,16.845832403154763,19.072939529312716,201.2678376373673,70.86651319173217
60674.1649788831,16.310808868476432,0.0159299125918478,1085.6165429448642,15.928156914716014,19.133857277285184,201.2678376373673,70.86651319173217
60675.17191128472,16.381839320283284,0.0316243243116365,1016.8672770330874,29.618373606643217,18.456645352121846,201.2678376373673,70.86651319173217
60682.09316688079,16.410073155842895,0.0209930547253374,990.765185855125,19.1567598791174,18.93232832815187,201.2678376373673,70.86651319173217
60684.145866122686,16.417392115602496,0.0256738897601092,984.108887081553,23.27075671618053,18.718747567119376,201.2678376373673,70.86651319173217
60684.20461058449,16.4331944831086,0.0141713562848624,969.8893862410534,12.659288682733395,19.381097185755976,201.2678376373673,70.86651319173217
60686.14219398148,16.405759409289516,0.0444857699033844,994.7094326196712,40.7561383200835,18.11570604678923,201.2678376373673,70.86651319173217
60686.198708993055,16.417391650157303,0.0206513493693953,984.1093089601368,18.71834527387562,18.961381348922355,201.2678376373673,70.86651319173217
60688.13392868055,16.426254729076515,0.0493673861752792,976.108530843166,44.38272075660768,18.02564291312317,201.2678376373673,70.86651319173217
60688.193776082175,16.446948725813137,0.0294899480737398,957.6802026087764,26.011787506407213,18.60699722436552,201.2678376373673,70.86651319173217
60691.13124341436,16.53704724217057,0.0372701698106665,881.4163517355981,30.25646281216357,18.44015568057081,201.2678376373673,70.86651319173217
60691.19095679977,16.45040228541194,0.0245028483944119,954.6388090909568,21.544247956425625,18.81013299075004,201.2678376373673,70.86651319173217
60693.14811305556,16.447773314702246,0.0426077604226642,956.9531451051078,37.55390136542118,18.2074634864253,201.2678376373673,70.86651319173217
60693.18396032407,16.537620033381277,0.0269069138702582,880.9514741839046,21.831901097029213,18.79532065758324,201.2678376373673,70.86651319173217
60695.13783869213,16.540001908097512,0.0211159708786189,879.0209720180645,17.09566390573086,19.05785771822508,201.2678376373673,70.86651319173217
60700.10455278357,16.46022602433188,0.0537296027867029,946.040197903375,46.81649541651393,17.955395006172473,201.2678376373673,70.86651319173217
60702.04788762153,16.537250658308032,0.0187003462662588,881.2512310420531,15.17836754069049,19.184514168684277,201.2678376373673,70.86651319173217
60704.09035621528,16.573901616483994,0.0251047661868885,851.9995264988952,19.7002262707629,18.898232050479532,201.2678376373673,70.86651319173217
60709.07689031828,16.537061174923352,0.0283756125424046,881.4050409979826,23.03543699351227,18.728696505973527,201.2678376373673,70.86651319173217
60709.14621304398,16.55598439491216,0.0164662775837718,866.1761912747708,13.136429953684736,19.341071863355342,201.2678376373673,70.86651319173217
60711.0713930787,16.617937409499795,0.030060757202332,818.1351204242725,22.65169118059719,18.746285607174467,201.2678376373673,70.86651319173217
60711.13126702546,16.608134893312585,0.0171124380693373,825.5550581891646,13.011687133742962,19.351242006245744,201.2678376373673,70.86651319173217
60713.249748072914,16.551011832013245,0.0149191797438114,870.1522894530947,11.95682556586736,19.442412605587656,201.2678376373673,70.86651319173217
60713.25006890047,16.609609650576786,0.0178216545466362,824.4344666252144,13.53255624722213,19.30733951909232,201.2678376373673,70.86651319173217
60715.186122025465,16.618064027275718,0.0217355211207231,818.0397156576183,16.376463674459018,19.103876158161807,201.2678376373673,70.86651319173217
60715.1950215625,16.57727849719881,0.0193354557391165,849.353735393002,15.125811855194808,19.19055822434977,201.2678376373673,70.86651319173217
60717.17597797453,16.5927927353606,0.0287801208389889,837.30349856505,22.1947981121055,18.777671212903183,201.2678376373673,70.86651319173217
60719.09896213542,16.662638533575986,0.037987961298968,785.1354495371854,27.47048034389791,18.547694254118504,201.2678376373673,70.86651319173217
60721.04402734954,16.604478674650682,0.0431085276699154,828.3398025468169,32.88875248121306,18.348489243359463,201.2678376373673,70.86651319173217
60721.10454134259,16.62575794927173,0.0277415100638191,812.2632795722103,20.754037533217385,18.850216078411343,201.2678376373673,70.86651319173217
60722.974676684025,16.646145416589267,0.0319718586512517,797.1532725863558,23.473907973982875,18.711284805668186,201.2678376373673,70.86651319173217
60723.132076712965,16.669663342169308,0.021049014430093,780.0719525278475,15.123144750365332,19.190581787659447,201.2678376373673,70.86651319173217
60726.03262317708,16.668269057117747,0.0256406946971233,781.0743519352407,18.445814836013927,18.970547573359035,201.2678376373673,70.86651319173217
60726.0931898206,16.672521573604463,0.0193185464960058,778.0210915884375,13.84335952587375,19.285222362118315,201.2678376373673,70.86651319173217
60728.024991122686,16.66668597348442,0.0236442519910411,782.2140467473137,17.034401129089762,19.05361969483424,201.2678376373673,70.86651319173217
60728.08614681134,16.641652559376144,0.0155967897429314,800.4587866652638,11.498729929781891,19.48405635262077,201.2678376373673,70.86651319173217
60730.95311949074,16.734170764071457,0.0333833393208088,735.0750707235053,22.60149417942362,18.750642813644117,201.2678376373673,70.86651319173217
60732.94613854746,16.70991515485108,0.0299912316185854,751.6816320872523,20.7636604845348,18.84145669818659,201.2678376373673,70.86651319173217
60751.95948920718,16.863589483756254,0.0416226861576424,652.4754964482906,25.013242346716357,18.642359832178037,201.2678376373673,70.86651319173217
60752.021854224535,16.788183544022864,0.0254231890065842,699.401537022575,16.3769223033154,19.10469953110909,201.2678376373673,70.86651319173217
60755.17685041088,16.83874909614223,0.0216638458513359,667.5754567098062,13.320226151543135,19.32668889359236,201.2678376373673,70.86651319173217
60755.18012981481,16.80041311048772,0.0244000057531551,691.56778704139,15.541765954342296,19.16038897113237,201.2678376373673,70.86651319173217
60769.14845005208,16.867972228085904,0.0244736949828894,649.8469856285161,14.64826984872023,19.222603964493107,201.2678376373673,70.86651319173217
60769.16202220486,16.855045564143225,0.0239166903056945,657.630238582344,14.486335339013356,19.23379913275134,201.2678376373673,70.86651319173217
60770.90773762153,16.794724236147907,0.0492959732630166,695.200867771358,31.564392197566363,18.390087963774395,201.2678376373673,70.86651319173217
60770.97024781829,16.853342836717076,0.0260714676546531,658.6623894350918,15.81626835896021,19.14155076919922,201.2678376373673,70.86651319173217
60779.05272153357,16.824653108401147,0.0304739155544708,676.2990177169029,18.98203179110869,18.94641412939356,201.2678376373673,70.86651319173217
60779.05593373264,16.79868050657357,0.0315902849359996,692.6722630685662,20.153803531378337,18.88107770585696,201.2678376373673,70.86651319173217
60781.9727409375,16.90444331817826,0.0760401148315712,628.3804612876046,44.00896113146532,18.024642920753585,201.2678376373673,70.86651319173217
60781.99962083912,16.816064775795738,0.046247367887243,681.6698561832417,29.036000161359063,18.482948918363192,201.2678376373673,70.86651319173217
60785.91467721644,16.845511296509557,0.0244946602255653,663.4305731138961,14.96726958211464,19.198839197912,201.2678376373673,70.86651319173217
60785.93149576968,16.819309044492577,0.018425570676932,679.6360109884885,11.533815764987068,19.48046944165067,201.2678376373673,70.86651319173217
60788.98422883102,16.853863815381267,0.0201813218938141,658.3464132934637,12.237135342901482,19.4158212217788,201.2678376373673,70.86651319173217
60789.91433349537,16.824245687134205,0.0177154661857544,676.5528457698501,11.0390065373032,19.527043494362815,201.2678376373673,70.86651319173217
60797.00223560185,16.81639118167588,0.0210957752161746,681.4649559446707,13.240814357398786,19.332236330370247,201.2678376373673,70.86651319173217
60798.89396743634,16.773136964458075,0.0215661274769603,709.1616049368953,14.08617443796297,19.26480230648141,201.2678376373673,70.86651319173217
60803.95670262153,16.776408380824755,0.0274249476125631,707.0280560555436,17.859041001819826,19.01054144364723,201.2678376373673,70.86651319173217
60803.95997766782,16.75530544914805,0.0263112258662433,720.9046392259121,17.470067505873736,19.03538387885418,201.2678376373673,70.86651319173217
60815.96548536458,16.70131119103887,0.0171473078704004,757.6620305657559,11.96594904258351,19.44046890715395,201.2678376373673,70.86651319173217
60815.9723523669,16.659430109912712,0.0175823264938087,787.4590091551805,12.752049106202405,19.370951259848106,201.2678376373673,70.86651319173217
60821.9764293287,16.650186192562227,0.015203983684838,794.1920273031214,11.121377893477415,19.51956197634784,201.2678376373673,70.86651319173217
60821.99321188079,16.654348538118875,0.0176624544423582,791.1531922161507,12.870259970336926,19.361927325320288,201.2678376373673,70.86651319173217
60831.95562189236,16.646142560803778,0.0218736583165315,797.1553693219482,16.059798040557393,19.125415007043625,201.2678376373673,70.86651319173217
60831.97680976273,16.682222090861956,0.0244216237478181,771.1008176827995,17.34448382448418,19.041645286133928,201.2678376373673,70.86651319173217
60840.95035424769,16.725521937956724,0.0163709511130306,740.9539623394672,11.172254403331811,19.51413149066749,201.2678376373673,70.86651319173217
60840.97408978588,16.769018927894656,0.0264155615963787,711.8564571930381,17.319205171896833,19.038799965213684,201.2678376373673,70.86651319173217
60848.00510284722,16.836464634243107,0.0176762623519266,668.9815590570892,10.89131364936688,19.54152474206823,201.2678376373673,70.86651319173217
60849.98608703704,16.81362062191865,0.0117520227923175,683.2061250752229,7.395031977886001,19.966709652113217,201.2678376373673,70.86651319173217
60850.03415640046,16.780863658748395,0.0115166515239497,704.1327373400472,7.468896521099866,19.95578334516779,201.2678376373673,70.86651319173217
60850.91927429399,16.76017860375285,0.0134339392907648,717.6762237244794,8.879890693235042,19.76994749877812,201.2678376373673,70.86651319173217
60850.92067999421,16.777921963738905,0.0138692444558595,706.0431022491147,9.019027217249178,19.75300131218265,201.2678376373673,70.86651319173217
