mjd,forced_mag,forced_mag_uncert,forced_uJy,forced_uJy_uncert,forced_mag_sigma_limit
60191.206362743054,,,3.988606295127524,14.279341136973668,19.257323641836084
60211.00470752893,,,-3.4970032876627304,6.856211257296707,20.036976221882615
60211.072117013886,,,-7.434450397939591,3.706943045768833,20.71909432949276
60212.5712696412,,,-0.8674357797286079,3.0673560199963297,20.92649304023107
60213.963651903934,,,40.0808616831744,21.2857642034328,18.823888709540533
60224.044250862265,,,2.50654796689667,7.98046514823442,19.87587101897288
60241.90798428819,,,1.5474674259514234,11.918297383137952,19.447471200720152
60246.05405621528,,,80.97762507688759,20.0961545015622,18.88613587752738
60265.48778836805,,,1.019509117155604,7.5808731707451775,19.9331456043988
60265.48778842014,,,-9.248094214748823,6.367750693297449,20.12302714999908
60266.93068601273,,,-15.368225702601526,9.970069080126969,19.638254210463572
60267.92891641204,,,-12.699398012794418,7.792715158403224,19.901258011575404
60275.89976214699,,,15.338714286908797,10.197490279122908,19.61477476897685
60275.97232195602,,,-18.13313642624389,12.664857082951244,19.38252267366303
60292.9350039294,,,3.2691703474096534,5.010445162207279,20.393904472510783
60346.840871863424,,,-3.365345878373045,5.5804991173604,20.277464778723303
60482.21200673611,,,-30.605510816684387,21.17073282000881,18.828397837717333
60482.21200680555,,,62.17073878051537,36.51522147976916,18.235410782383592
60484.20996945602,,,-26.187210326731805,32.137821026216336,18.375993058121463
60492.182013819445,,,19.4934352165083,13.440911883481254,19.31570842915572
60492.18201391782,,,-36.03383354388816,22.19952360274064,18.769033310618788
60494.17667473958,,,-41.36793507674011,21.80265874957378,18.78383948737597
60496.20956222222,,,-3.4537236763064065,13.658751153607112,19.29372092508702
60498.1677998669,,,21.806921367249373,20.48908669396753,18.852301999467
60500.1986767419,,,0.5764063112127469,10.025310623953438,19.63054018875756
60500.19867680556,,,-21.476792753311564,17.516556345867873,19.023014765038536
60503.154080248845,,,-2.5423493124172656,12.71812294718166,19.37104603939791
60503.15408036458,,,-25.21854335084897,23.65392423610241,18.696933429021225
