mjd,forced_mag,forced_mag_uncert,forced_uJy,forced_uJy_uncert,forced_mag_sigma_limit,ra,dec
60205.59594328704,,,0.2449218738478886,2.755385204782193,21.042960837990275,8.815454575320173,-44.079978534981855
60258.50973366898,,,3.2690739791021066,4.874092744495004,20.40904523938016,8.815454575320173,-44.079978534981855
60259.47341037037,,,-3.326768897840648,7.572570772449711,19.933550344214783,8.815454575320173,-44.079978534981855
60262.478260902775,,,-1.7278691736830087,6.174706933066215,20.15191429486136,8.815454575320173,-44.079978534981855
60265.4400272338,,,-5.559755272302532,6.021993971523634,20.18562802463665,8.815454575320173,-44.079978534981855
60266.45586685764,,,2.619402954114243,4.426399331552762,20.512758977804115,8.815454575320173,-44.079978534981855
60280.44107552662,,,-0.14049886810544,4.633288202953214,20.46033773136873,8.815454575320173,-44.079978534981855
60281.45194539352,,,11.47901703114073,5.914812298204295,20.18217692685773,8.815454575320173,-44.079978534981855
60282.45000921296,,,0.6677325889252111,3.5759092843296503,20.737570963966743,8.815454575320173,-44.079978534981855
60455.79329355324,,,28.38115912538334,7.712343669596566,19.91686464025413,8.815454575320173,-44.079978534981855
60456.785748194445,,,-7.499067233039898,6.485467484106644,20.101890544263743,8.815454575320173,-44.079978534981855
60458.76454099537,,,19.39921562265084,11.752045101064624,19.452276519126343,8.815454575320173,-44.079978534981855
60487.65747307292,,,-1.9549592371917768,12.87124676328934,19.36747031824665,8.815454575320173,-44.079978534981855
60489.67354081597,,,-14.111321727564471,9.000250546311662,19.751764853448496,8.815454575320173,-44.079978534981855
60489.6771867419,,,-1.164050336899353,8.51726517100732,19.810156766918293,8.815454575320173,-44.079978534981855
60520.66643493634,,,-0.3843586741449874,5.611775790661932,20.25579216767203,8.815454575320173,-44.079978534981855
60522.65080740741,,,5.71669322704923,5.410552356622565,20.29515851825256,8.815454575320173,-44.079978534981855
60523.58134684028,,,-6.152362794477753,4.45600582303027,20.5139866576688,8.815454575320173,-44.079978534981855
60523.628247974535,,,-6.3790509479156325,4.463871287127214,20.512594991876156,8.815454575320173,-44.079978534981855
60523.701039513886,,,3.6238430688727927,4.213474915755245,20.57462066113268,8.815454575320173,-44.079978534981855
60524.578518072914,,,4.2859649269946045,3.9880668544825473,20.632968308455933,8.815454575320173,-44.079978534981855
60524.58890832176,,,-6.02020453923485,6.431370351272294,20.109810357597627,8.815454575320173,-44.079978534981855
60529.61450944445,,,7.047206934260423,6.01243859252015,20.180859306622832,8.815454575320173,-44.079978534981855
60541.5325801794,,,-57.7215802290699,24.029698620632583,18.694962695747456,8.815454575320173,-44.079978534981855
