mjd,forced_mag,forced_mag_uncert,forced_uJy,forced_uJy_uncert,forced_mag_sigma_limit,ra,dec
60199.5393258449,,,6.681908741934481,2.3204317609447798,21.22413049925765,349.9806121157793,-71.53735012846164
60232.48209490162,,,4.413639069496761,2.055782012174685,21.35472842740012,349.9806121157793,-71.53735012846164
60255.4562275,,,-1.6005781111951478,2.632178550880945,21.08909274943962,349.9806121157793,-71.53735012846164
60322.4399854456,,,1.966498302781638,5.109549936055757,20.367031049850503,349.9806121157793,-71.53735012846164
60456.74701923032,,,1.7971291509961698,4.5413039260990296,20.475777133617186,349.9806121157793,-71.53735012846164
60456.81049607061,,,5.184971155835267,6.692257660736211,20.06632828504466,349.9806121157793,-71.53735012846164
60458.69914410301,,,3.3602312049939207,8.739813695309198,19.77616540070979,349.9806121157793,-71.53735012846164
60484.65801727431,,,19.06959874123472,16.421722480526235,19.10478822310878,349.9806121157793,-71.53735012846164
60484.676019635415,,,-8.227929381074574,14.485335987093883,19.23994890052706,349.9806121157793,-71.53735012846164
60486.68620475695,,,26.251839991309623,17.65758939857751,19.02571628970716,349.9806121157793,-71.53735012846164
60488.59829204861,,,-8.654964220378845,12.162431243346555,19.42438225465252,349.9806121157793,-71.53735012846164
60488.61664009838,,,-1.9605205698561032,10.735127419387547,19.56094452517115,349.9806121157793,-71.53735012846164
60514.54584441551,,,-23.569186504619445,15.428244515336552,19.17136836707793,349.9806121157793,-71.53735012846164
60521.70909867477,,,-3.252364774124904,6.802252379855074,20.04842966463336,349.9806121157793,-71.53735012846164
60523.51044945602,,,8.643782860614,7.731567874432669,19.912675866456777,349.9806121157793,-71.53735012846164
60529.50290752315,,,-0.1287368147933078,7.009497922609414,20.016582301929773,349.9806121157793,-71.53735012846164
60532.62961247685,,,4.7603755964362815,7.320469777043848,19.970963395948544,349.9806121157793,-71.53735012846164
60532.63935333912,,,10.009511203029987,6.941640633043276,20.02550912294093,349.9806121157793,-71.53735012846164
60541.51114028357,,,-3.3391879282500616,22.867513631186554,18.748395565033896,349.9806121157793,-71.53735012846164
60544.61770059606,,,-136.95224745802906,104.3400114155022,17.096957655764882,349.9806121157793,-71.53735012846164
60544.65020385995,,,-12.546026069317737,11.30605168535552,19.50591514670676,349.9806121157793,-71.53735012846164
60550.49178652199,,,-6.55359203848097,7.195137574258596,19.98944492474565,349.9806121157793,-71.53735012846164
60552.558739820604,,,-0.0504023544870002,7.562936232679287,19.93596397896508,349.9806121157793,-71.53735012846164
60552.558918807874,,,-5.106636180008232,7.67860047813754,19.917352663039622,349.9806121157793,-71.53735012846164
60554.44683368056,,,9.203517806276995,7.421451974797183,19.956809136364903,349.9806121157793,-71.53735012846164
60556.5165277662,,,7.414109309448738,6.66635466589291,20.07195907904655,349.9806121157793,-71.53735012846164
60556.52311431713,,,-3.5592581884754124,10.322405473961796,19.593423527149717,349.9806121157793,-71.53735012846164
60560.49896232639,,,4.440214656084333,7.8785731153625695,19.892038654922665,349.9806121157793,-71.53735012846164
60560.50842653357,,,-2.502133956232061,7.162635634520133,19.99116329256191,349.9806121157793,-71.53735012846164
60562.46585759259,,,14.930549099035586,9.48365868983552,19.68858411544976,349.9806121157793,-71.53735012846164
60562.472237835646,,,-5.989682029618155,8.616733637816669,19.794326555265624,349.9806121157793,-71.53735012846164
60566.43523230903,,,0.5574496093900082,15.938886734022836,19.13602813202266,349.9806121157793,-71.53735012846164
60568.48189025463,,,-29.633344966030315,16.11238219834332,19.12590826319884,349.9806121157793,-71.53735012846164
60570.46414828704,,,-32.497351902516506,31.302873155249344,18.406945258687657,349.9806121157793,-71.53735012846164
60570.4706088831,,,1.8092520227620037,34.681001956643435,18.295563389463823,349.9806121157793,-71.53735012846164
60572.44392868634,,,-18.6744241435796,16.150815070130577,19.122875127451955,349.9806121157793,-71.53735012846164
60574.462231174766,,,-12.101987722999931,7.17142650261778,19.99221110115021,349.9806121157793,-71.53735012846164
60574.46884480324,,,-4.11940723820058,7.524584074521607,19.939035864711265,349.9806121157793,-71.53735012846164
60576.46324060764,,,-1.526492652499443,8.660527790719373,19.78766740896677,349.9806121157793,-71.53735012846164
60576.46985460648,,,-8.236047204227702,8.286714416941967,19.8319358105301,349.9806121157793,-71.53735012846164
60583.51069964699,,,-3.3184263240300886,6.900191952245314,20.03434711011487,349.9806121157793,-71.53735012846164
60583.51635196181,,,15.177385279599989,7.664982683576052,19.92032280277654,349.9806121157793,-71.53735012846164
60585.39740931134,,,11.878882504017527,5.690634388684361,20.250436954814777,349.9806121157793,-71.53735012846164
60586.46028777778,,,2.4804778753512835,6.70654985341782,20.06491853001917,349.9806121157793,-71.53735012846164
60586.4667020544,,,3.036245349377513,9.36906160886171,19.688876061208816,349.9806121157793,-71.53735012846164
60588.54587396412,,,-20.66969134953206,9.534086949990986,19.68652945518171,349.9806121157793,-71.53735012846164
60588.55598152199,,,-2.3811323815857506,7.955349615940523,19.882576240008067,349.9806121157793,-71.53735012846164
60590.47460291088,,,0.9350068891283102,10.357885135643157,19.594623604227795,349.9806121157793,-71.53735012846164
60590.4936009838,,,1.7843744279674758,7.145984633560072,19.993419856312617,349.9806121157793,-71.53735012846164
60593.44347716435,,,7.971523503036594,9.272226066710989,19.71862203941491,349.9806121157793,-71.53735012846164
60593.45424894676,,,-2.0466155939454813,11.985187738717272,19.438565344558537,349.9806121157793,-71.53735012846164
60603.441001782405,,,9.220487667452826,7.130367670180509,19.99842184597672,349.9806121157793,-71.53735012846164
60603.44735590857,,,3.945809321660247,6.703163878898198,20.063001653860148,349.9806121157793,-71.53735012846164
60605.43925241898,,,6.4190673519951815,7.699742614916378,19.917691514603945,349.9806121157793,-71.53735012846164
60605.47059748843,,,14.982270203631352,6.383780450434672,20.11559003792184,349.9806121157793,-71.53735012846164
