mjd,forced_mag,forced_mag_uncert,forced_uJy,forced_uJy_uncert,forced_mag_sigma_limit
60294.61213950232,,,-3.2897622437882545,4.84349202347833,20.428761776208585
60328.56811995949,,,-9.925025049343985,5.503787673516118,20.269641524503648
60329.56611441551,,,5.104929767413368,4.349920657818184,20.52369686437626
60330.585330277776,,,-0.4137872166833686,6.127523871347657,20.16070123380737
60331.557996741896,,,36.79769816183792,15.065137532450214,19.19801182441524
60332.55507296875,,,-3.085818966252588,14.567570528600056,19.23426829148116
60333.55055354167,,,-3.299018924071089,7.959592208345541,19.882454518293063
60334.57144745949,,,9.894594197512593,8.589839651184006,19.8014572762398
60341.57396917245,,,9.717378237354447,4.755958869721973,20.42218088666404
60342.578275023145,,,-0.6824452147734367,13.32177049631646,19.32801829400509
60343.60040379051,,,13.474916232789385,6.211999238449914,20.139508710623414
60371.52353716435,,,-11.632670076083205,20.55234561144957,18.849613216025578
60381.468651996525,,,-5.926605559548805,8.591578297095502,19.79516896127851
60382.46736347801,,,10.88635048878538,11.875354247279232,19.4356490421984
60388.453795688656,,,-37.410764095106856,10.260747152078414,19.59908447659901
60391.446468229165,,,3.3266298833825854,16.847390008011953,19.075100735118017
60394.43954428241,,,21.66951405057009,29.37924448183235,18.476203103853425
60395.43495742477,,,-2.046520065303977,18.26259968040377,18.9882334777176
60398.44767247106,,,2.9857941157991683,12.089287869077772,19.430202573745618
60399.43600300926,,,-9.448648638844205,13.853270082116962,19.27446167899149
60401.42367532408,,,0.929825244243304,8.681068582519668,19.7840469400812
60403.41759414352,,,16.35265242072617,33.856292366088745,18.30833213354568
60409.4049594213,,,-16.81338121994924,11.234199468950488,19.50900744983402
60409.44117685764,,,6.814845203240549,8.143065086520155,19.855716020082287
60410.43096994792,,,-12.20180213536797,8.93516406745363,19.75414706467597
60411.42697148148,,,1.0571780962925832,8.855907349170717,19.763954981586757
60413.39881494792,,,17.007348195623205,10.66724197136666,19.564040068643138
60413.43469523148,,,-13.442031560160975,7.264105542780298,19.976902960226376
60414.39780809607,,,-14.296860198990322,11.50883209945748,19.481120914888116
60414.42950629051,,,3.938047079034624,7.611370794340171,19.92837267702681
60416.395477760416,,,2.091931109695451,10.853808385814968,19.545876610074885
60416.42389125,,,-3.876676051507912,6.575641176446162,20.084286269577387
60417.39879902199,,,7.763086259737431,12.700366706334144,19.377971055853987
60417.43091704282,,,-6.403475208258406,7.797567239286447,19.903055351062942
60418.38984601852,,,5.122735928149188,13.835108563069474,19.28641726089622
60418.418320272,,,8.241757909862999,12.62948364478083,19.38665913182033
60422.37940525463,,,-1.742569465297995,8.550009319235622,19.80206146292958
60426.37499934607,,,1.6918020803695004,6.5008787768582295,20.096926923126414
60426.40728595486,,,-7.868877160223946,11.848135326753768,19.455502698335604
60435.355555943286,,,-5.494341618726945,5.652079271178105,20.239884920035543
60444.35436795717,,,-9.392540966391731,4.781642370298814,20.432144786371847
60444.36478242477,,,8.53639943816141,5.627581818996885,20.262914813858355
60444.40191878472,,,-8.752079904004704,4.690298357219871,20.435597819722723
60444.412424577546,,,26.525377937453012,9.532409643553333,19.69077985892423
60444.44947796875,,,-4.275199501171961,8.82921075159528,19.777617102265296
60444.45896896412,,,5.287369647791815,7.765226645199081,19.91712613885949
60445.35277347801,,,8.361081475802665,39.934287533581305,18.138433066658603
60445.41461920139,,,3.52714852578128,13.145427698588572,19.34613159578456
60450.386025231484,,,10.89979793489768,15.49736220513012,19.16350460454788
60487.346821875,,,13.352637724393574,10.959895501816357,19.53237059852975
60488.34415269676,,,3.4478485179523037,10.75194442244861,19.55927057683882
60593.75133976273,,,5.5556864610608985,12.392062768292863,19.402946004856112
60593.76889116319,,,1.247494911427931,14.387591521493071,19.24437129164564
60603.75888146412,,,-14.840513796334411,32.33652400644919,18.371965902919623
60605.7129213831,,,-12.543216320393508,15.292854312055962,19.17902156647796
60605.73475951968,,,-12.536736884435996,15.18279139759625,19.18657319745357
60607.75300394676,,,2.205272999518679,17.934365433174243,19.006051477637705
60607.75914016782,,,-25.847649094760712,39.70426641585818,18.150122937045637
60608.73253368056,,,41.11218118592304,22.67988331094808,18.754131102730387
60610.70309409144,,,13.16806960078816,10.776624854068563,19.55295425100729
60611.74332574074,,,13.8315702633323,8.891069972818121,19.759713317859912
60612.7210840625,,,-3.999359917627409,10.599108007565064,19.572360820188443
60618.69946107639,,,13.839733633244622,9.568758423294684,19.67962443244001
60622.69566628472,,,-32.71170956099374,19.74444718424016,18.90155257640048
60622.714970706016,,,1.05781032090996,17.196713807361814,19.05297846846737
60626.66104048611,,,3.7292623555459943,18.76678457077671,18.95891859363332
60626.677261001154,,,7.893222502561341,17.292188033950953,19.0468600343223
60635.65920761574,,,18.520566265740246,12.973756144246156,19.35636158623415
60635.67847001736,,,1.883530763437052,16.520446776508038,19.09721383756872
60637.64411714699,,,-4.932151869287798,13.684195093269963,19.29596783064388
60637.64727997107,,,-14.262948790938289,11.653992547865508,19.468428744953144
60639.64733022569,,,-15.358210885228152,8.708738687813145,19.782334375626885
60639.66934829861,,,-8.966742044446141,9.690921016403957,19.66908345547963
60654.60816142361,,,32.28401103958507,16.107532240107705,19.12214623691005
60654.627261186346,,,-2.759770027529704,10.787077214556286,19.552223597814724
60656.57363146412,,,-48.238929984004216,24.04945201646766,18.69110162800643
60656.5971241493,,,25.873945839969014,16.63890712400366,19.089025228395283
60658.57297418982,,,-18.541628972330184,33.10885651050358,18.346896761004903
60658.61961271991,,,-4.253955570601848,27.65808300408952,18.54077245223846
60663.62183253472,,,-20.42778445833931,25.53150097255839,18.62811447735664
60664.62502075231,,,16.50780418578802,15.144758648236897,19.18916703441709
60665.5972150926,,,-6.8497302857188265,14.992915685369612,19.20001196639137
60666.54731233218,,,-8.563219798024605,10.81061502293347,19.546538914452917
60668.568585688656,,,3.6186970005064727,10.364058127063933,19.595412710449267
60668.58813061343,,,7.6056770695459965,9.2519159774594,19.71735824707053
60671.53420457176,,,-4.401173225072751,24.15411586059151,18.677574016203955
60673.5540383449,,,-6.422818317931213,9.32680306024406,19.708766504876117
60673.58008859375,,,2.570079131567173,9.950980443931858,19.640125650985286
60679.538121736114,,,8.146617970225785,9.965236416723828,19.636868613679976
60679.57978119792,,,8.837412344119679,9.004942951586488,19.745526041171328
60687.51611199653,15.257530750132377,0.092336810674091,2864.0968520400597,243.57810637621455,16.182222093523674
60689.485166973376,14.728839885158909,0.0080770528746517,4660.838405861882,34.67309838188587,18.297192039472783
60689.60565447338,14.681211461334737,0.0062932825488484,4869.848105906643,28.22723417174092,18.519875006711693
60699.46050405093,13.823738379821917,0.0029972629964853,10727.65129128201,29.61455288462177,18.46749248615003
60699.50934522569,13.822639498532402,0.0029434216145596,10738.514319350052,29.11202096541913,18.486305887115428
60701.51340186921,13.896174242152988,0.0036578964129189,10035.29868559208,33.80939394277193,18.32258620652252
60703.477261527776,13.995120501760674,0.0034496406827868,9161.18807913018,29.107261010486106,18.484961429770323
60703.49900110532,13.990221416339518,0.0033691579202458,9202.618817834707,28.556730392921462,18.50585825887414
60704.6020760706,14.076182211180534,0.0032987484724099,8502.117751912234,25.83164107769436,18.614794819015334
