mjd,forced_mag,forced_mag_uncert,forced_uJy,forced_uJy_uncert,forced_mag_sigma_limit
60290.66411202546,,,2.707536557213239,3.092367840828946,20.91257851636248
60321.7428646412,,,-2.771430498479505,4.06284716785869,20.5969219957445
60322.74515087963,,,-3.762357633638238,27.60177383869112,18.526324343953405
60327.742691070605,,,-11.407078550385254,6.8339466058263945,20.045489257725645
60328.75256618056,,,9.546683650307616,7.173094574272802,19.9918902415984
60329.61284083912,,,-10.642314938560943,4.387863116241888,20.514928684583847
60330.62964087384,,,-1.2150328956919,8.742681937413886,19.78206230663694
60332.59740302662,,,-14.2993022588229,15.502739596821709,19.16731241511784
60333.6176133044,,,30.06820459276365,24.98661275496605,18.650471364830167
60334.62031672454,,,-12.621522787726146,16.13555164232877,19.124458487588957
60336.59487872685,,,-9.908788470263378,58.5243104353747,17.729377810116095
60341.61066103588,,,2.055653571447416,6.354252803805582,20.12214164128693
60342.68107537616,,,-4.58077937581262,9.421858788741565,19.699055447522717
60343.645251741895,,,17.170734923019808,10.76472423601458,19.523084435380664
60369.62568592592,,,-35.035564574770085,30.579901718017062,18.43039453987505
60371.58168301504,,,-44.07781239033942,13.30228638475901,19.321986450321813
60372.56295353009,,,12.035980537179602,6.338717032179292,20.113158868968725
60381.53503716435,,,-12.937754980228188,5.980735615565786,20.18299101871668
60387.5641596412,,,-13.016779172126364,12.223901403638765,19.415574212679477
60388.50437882523,,,-8.995977323220822,6.459753184628507,20.100812921468787
60391.49278675347,,,-10.155214708361108,22.663574701782245,18.75338302461821
60394.48576914931,,,-55.37434965217091,27.60225069198563,18.5440531277962
60395.48489734954,,,2.832550404208052,13.069349663468618,19.349264622042732
60396.48037467593,,,-15.872550868276743,23.51978657447189,18.71652971709688
60397.52496935185,,,-4.3861536399047125,16.49439208626223,19.098772504265654
60398.53935949074,,,-12.014794809455358,13.755395959581923,19.293518070661374
60399.47574424768,,,-10.01410007526264,12.046691560247648,19.43485621059625
60403.46371378472,,,16.51956263835241,18.60882431794828,18.947451483175403
60410.45584764468,,,0.7242090545986065,7.687369012330138,19.915667996635968
60411.45234896412,16.832650125587826,0.0170195957766123,671.3360203554275,10.523613053204128,19.581041138231942
60411.56522548611,16.34290672884918,0.0077720301167922,1053.991985315064,7.544795335024536,19.947214902212995
60412.38389456018,13.259170698622231,0.0021386923604287,18043.95438573485,35.54313398372258,18.270679836731382
60412.43348456018,13.166486080918334,0.0019993530781777,19651.94625028282,36.18851343033063,18.25129367591323
60412.48266378472,13.116589387944146,0.0019195147333262,20576.156043710223,36.37737648245886,18.24579756719395
60412.53131637732,13.006512967640768,0.0018637923079254,22771.666404092102,39.09021039972265,18.16784895668817
60412.62774398148,12.845017256536403,0.0017633115313322,26423.667595877338,42.91388420843996,18.06684558061612
60413.3621226794,12.238332064484416,0.0013387739582197,46202.6806958367,56.97051037301465,17.76035474210192
60413.409563385416,12.208751149845371,0.0013147797611718,47478.77881188776,57.49475534983121,17.750315724967095
60413.44531497107,12.21420533723778,0.0012677006651109,47240.86760812146,55.15822261870231,17.79542309279144
60413.45585701389,12.213759690498026,0.0012764647869042,47260.26187695115,55.56235468747065,17.78750142542473
60413.50435089699,12.2879117262589,0.001293915406857,44140.30294481317,52.60377041249733,17.846826861315872
60414.44376761574,13.820405616270293,0.0026217052855664,10760.631359856989,25.98347921763685,18.60943171784905
60416.35965181134,11.979629753099225,0.0020857403937145,58633.8077572444,112.6377666514534,17.01855175894029
60416.43826225116,12.149735950640656,0.001226299241828,50130.91364070558,56.621029233742426,17.7670990786627
60417.36051230903,11.971412925098008,0.0042033883058564,59079.23048889702,228.72309633567733,16.24537438667042
60417.4345560706,12.084230160442557,0.0011886236854329,53248.56835858381,58.29455561031693,17.73558312870079
60418.3582676794,11.976823186046383,0.0021917944032703,58785.5689166282,118.67144190262086,16.96196342143285
60418.43262708912,12.019708510508975,0.0011663799728862,56508.86647877803,60.70609956866591,17.691676518887466
60422.355027899306,12.075760335674127,0.002417592157104,53665.5847322301,119.4963345483583,16.95347484481558
60423.55759674768,12.10161210155004,0.0032312069201489,52402.88041408956,155.95367372635766,16.66267483756415
60424.51315326389,12.07392946329455,0.0021945384008807,53756.15712572045,108.65434032611198,17.057780654455215
60425.59283390625,12.083253006239856,0.0021311317112957,53296.51323081343,104.61278619053236,17.0990820010445
60426.35252600116,12.12468160319125,0.0019893689368093,51301.180485129895,93.99794759676908,17.214910823747708
60426.41051884838,12.145771635278004,0.0011558928854431,50314.2896847737,53.56543258655682,17.8276158416773
60427.35149490741,12.17140332019487,0.0020207885742269,49140.39826108421,91.46084924107384,17.244520751683492
60427.41299093171,14.636014036873618,0.0036126764963366,5076.850622707756,16.892702702268554,19.07473951168213
60428.35135012731,12.218641002272747,0.0034536637812483,47048.26353971772,149.65779260713686,16.70642746235471
60428.43728183449,12.431249981943015,0.0013895275335989,38681.20610661592,49.50429089719005,17.912520414074947
60435.34736344329,12.329453601523545,0.002169196636098,42483.33081980597,84.87761382618176,17.3253104866066
60438.34568320602,12.451827658836809,0.0045705615314497,37954.99481780578,159.77696836524154,16.63431404969314
60438.39276434606,12.39409401186219,0.0031373970135579,40027.86213021466,115.66648929646706,16.987112134510117
60444.34324246528,12.605281607136265,0.0027517114472685,32952.42324722053,83.51527734567397,17.34151539043843
60444.37996660301,12.665872713407884,0.001536310179648,31163.836318098805,44.09664038332995,18.03776498693528
60445.3426281713,12.582108456665363,0.0034411316735047,33663.29456564392,106.69242552353076,17.074087935478335
60446.34240734375,12.583089769752473,0.0028342403137423,33632.88265958492,87.79634637162938,17.28718346925944
60446.37725493056,12.595273114576376,0.0031875015960359,33257.588403212285,97.63754367863416,17.17194345759521
60448.36938516783,12.622686870900976,0.0015757754635121,32428.379861487825,47.0646968234491,17.96722217556852
60450.35292387731,12.653905789354974,0.0018393393070489,31509.222304475607,53.37958784571988,17.829903317895393
60452.35217181134,12.72387169715375,0.0016274301045561,29542.77733139849,44.28221605820637,18.033189585791387
60455.34769108218,12.778481155161147,0.0017934302044981,28093.60927250178,46.4053120839766,17.981748774205734
60456.34637328125,12.702521924823593,0.0015312354049885,30129.451816368008,42.49216628490138,18.078091105733748
60457.34608823496,12.740220913125146,0.001748282783725,29101.24939045688,46.85964516174424,17.971289055207844
60459.34279484954,12.78851133733742,0.0015671064374328,27835.27171629913,40.17627237918482,18.13878668216949
60486.34020728588,12.94460556876631,0.0018168516154002,24107.81069239685,40.34158077099627,18.1340212135628
60489.36149405671,12.930299366224592,0.0016542938831915,24427.56927055077,37.219333985931385,18.22163739985004
60610.75254317129,15.74298704825516,0.0115182310334218,1831.4926524029245,19.429724654978195,18.92066331668974
60613.7489941956,15.750945723798264,0.0127378378310432,1818.1165095635777,21.3301105326246,18.81954103928907
60618.74510037616,15.87317621788424,0.0102437582060478,1624.536647194961,15.327259547761011,19.17700948496029
60627.70933954282,15.900319258942035,0.017269012713153,1584.4272257410337,25.20086719451618,18.639338022699256
60632.72600644676,16.009894938901887,0.0208599318051614,1432.326491422303,27.51886950334447,18.545190600102902
60635.71338515046,15.94714243970288,0.0145823838011422,1517.550052656021,20.38202024423008,18.868920708070497
60637.682926319445,15.968205564783135,0.024041736889104,1488.3935320481987,32.95788196813301,18.34539293738703
